0.01	0.02	0.06	137
-0.83	-0.11	0.94	138
0.09	0.22	0.01	139
-0.31	-0.06	0.19	140
-0.04	0.13	0.04	141
-0.12	0.1	0.43	142
-0.06	-0.07	0.2	143
-0.18	0.11	0.56	144
0.01	0	0.04	145
0.15	0	-0.14	146
-0.28	0.06	0.12	147
0.07	0.12	-0.12	148
0.32	0.04	-0.36	149
-0.07	0.07	0.14	150
0.04	-0.03	-0.06	151
-0.06	0.16	0.36	152
0.01	0.1	-0.02	153
0.05	0.02	-0.1	154
-0.15	0.01	0.17	155
0.35	0.06	-0.13	156
-0.05	0.09	0.15	157
0.03	-0.03	-0.07	158
-0.09	0.06	0.17	159
0.01	-0.03	0.02	160
0.05	-0.01	-0.06	161
0.58	0.18	-0.11	162
0.06	0.03	-0.1	163
0.4	0.1	-0.08	164
0.32	0.17	-0.07	165
-0.13	-0.09	0.16	166
-0.17	0.22	0.75	167
-0.03	0.01	0.09	168
-0.07	0.08	0.09	169
0.13	-0.02	-0.11	170
0.18	-0.02	-0.17	171
-0.08	0.11	0.47	172
-0.23	0.01	0.18	173
0.04	-0.05	-0.2	174
0.1	-0.02	-0.18	175
0.21	-0.01	-0.01	176
0.21	-0.04	-0.01	177
0	-0.01	0.04	178
0	0	0.01	179
-0.14	0.33	0.79	180
-0.06	0.13	0.31	181
0.62	0.09	-0.31	182
-0.29	0.27	0.53	183
0.2	-0.16	-0.54	184
-0.33	0.4	1.28	185
0.45	0.03	-0.33	186
-0.21	0.02	0.4	187
-0.02	-0.05	0.04	188
1.24	0.58	-0.26	189
0.05	0.04	-0.04	190
0.13	-0.06	-0.56	191
0.05	-0.02	-0.1	192
0.33	0.11	-0.17	193
-0.07	0.12	0.3	194
0.08	-0.08	-0.54	195
0.03	-0.1	0.1	196
-0.01	0.05	0.03	197
-0.07	0.19	0.39	198
-0.03	0.02	0.12	199
0.33	0.05	-0.11	200
0.18	-0.07	-0.19	201
0.01	0.11	-0.06	202
0.03	-0.26	0.35	203
-0.17	-0.12	0.38	204
0.01	0.03	0.21	205
-0.05	0.07	0.13	206
0.5	0.12	-0.13	207
-0.09	-0.01	0.13	208
-0.02	0.04	0.07	209
0.03	-0.11	0.15	210
0.04	0.03	0	211
0.05	0.02	0.03	212
-0.08	0.14	0.49	213
-0.09	0.01	0.23	214
0.28	-0.03	-0.45	215
0.15	0	-0.16	216
-0.03	0.03	0.07	217
0.18	0.05	-0.04	218
0.07	0.02	-0.43	219
-0.13	0.15	0.08	220
0.01	0.02	0.06	221
0.05	0.03	-0.03	222
0.27	-0.1	-0.14	223
0.16	-0.04	-0.16	224
-0.17	0.08	0.51	225
-0.21	0.3	1.06	226
0.23	0	-0.13	227
0.04	0.01	-0.18	228
0.02	0.01	0.01	229
0	0.03	0.01	230
0.05	-0.04	-0.34	231
0.12	-0.01	-0.19	232
0.06	-0.02	-0.29	233
-0.31	0.48	2.36	234
0.1	-0.08	-0.01	235
0.01	0.06	0.15	236
0.01	-0.07	0.06	237
-0.04	0.08	0.02	238
-0.01	0.06	0.02	239
0.16	0.04	-0.15	240
-0.07	0.09	0.07	241
0.02	0.03	0.07	242
0.19	0.07	-0.03	243
0.03	0.12	-0.04	244
-0.04	0.1	0.38	245
0.17	0.07	-0.1	246
0.07	0.01	-0.06	247
0.16	0.05	-0.12	248
-0.05	0.02	0.12	249
-0.17	0.07	0.53	250
-0.02	0.1	0.39	251
0.08	-0.04	0.01	252
0.21	0	-0.02	253
-0.03	-0.07	0.07	254
0.28	0.12	-0.02	255
-0.03	0.04	0.16	256
-0.48	0.39	1.27	257
0.02	0.02	0.05	258
-0.05	0.11	0.04	259
-0.01	0.04	0.07	260
-0.07	0.16	0.18	261
0.06	0.03	0.02	262
-0.06	0.1	0.48	263
-0.14	-0.04	0.14	264
0	0.02	0.17	265
0	-0.04	0.09	266
0.05	0	0.01	267
-0.03	-0.07	0.21	268
-0.33	0.03	0.32	269
-0.27	0.27	0.63	270
0.14	0.01	-0.12	271
0.62	0.09	-0.47	272
0.34	0.11	-0.19	273
-0.09	0.33	0.85	274
-0.19	0.1	0.93	275
-0.05	0.04	0.24	276
-0.18	0.11	0.72	277
-0.33	0.26	0.96	278
0.64	0.04	-0.46	279
0.52	0.04	-0.22	280
-0.09	0.05	0.11	281
-0.08	0.03	0.19	282
0.22	0.03	-0.1	283
0.17	0.14	-0.02	284
0.36	-0.04	-0.15	285
-0.01	0.08	0.16	286
0.11	-0.01	0	287
0.28	-0.03	-0.33	288
-0.08	-0.09	0.1	289
-0.14	0.19	0.41	290
-0.1	0.17	1.12	291
-0.06	0.04	0.21	292
0.03	0.01	-0.01	293
0.14	0.01	-0.16	294
0.03	0.15	-0.01	295
0.81	0.13	-0.27	296
-0.13	0.05	0.46	297
-0.29	0.31	1.41	298
-0.04	-0.01	0.16	299
-0.12	0.12	0.81	300
-0.08	0.22	0.57	301
0.16	-0.02	-0.15	302
0.16	-0.11	-0.58	303
-0.13	0.07	0.2	304
0.06	0.02	-0.06	305
0.03	0.01	0.01	306
0.5	0.07	-0.24	307
-0.05	0.2	0.27	308
0.12	-0.04	-0.05	309
-0.13	0.05	0.41	310
-0.15	0.24	0.54	311
0.08	0.04	-0.03	312
-0.08	0.01	0.27	313
-0.19	0.01	0.34	314
-0.1	0.36	0.9	315
-0.11	0.04	0.33	316
0.44	-0.03	-0.44	317
-0.33	0.99	1.72	318
-0.27	0.29	0.98	319
0.2	0.2	-0.14	320
-0.05	0.15	0.09	321
0.48	0.07	-0.36	322
0.07	0.08	-0.21	323
-0.14	0.13	0.29	324
0.01	-0.13	0.07	325
0.47	0.12	-0.05	326
-0.13	0.27	0.27	327
0.02	0.04	-0.01	328
-0.03	0.05	0.08	329
0.07	-0.03	-0.03	330
0.08	0.04	-0.04	331
0.12	0.09	-0.04	332
-0.01	0.11	0	333
-0.16	0.11	0.92	334
-0.04	0.03	0.1	335
-0.33	0.16	1.02	336
-0.46	-0.06	0.19	337
0.39	-0.02	-0.27	338
0.43	0.24	-0.09	339
-0.11	0.14	0.53	340
0.11	-0.07	-0.16	341
-0.14	0.12	0.36	342
0.3	0	-0.25	343
-0.03	0.1	0.14	344
-0.27	0	0.31	345
0	0.01	0.01	346
0.61	0.13	-0.09	347
0.19	-0.1	-1.19	348
-0.04	0.11	0.44	349
-0.18	0.22	0.78	350
0.04	0.03	-0.24	351
0.74	-0.02	-0.73	352
-0.28	0.2	0.99	353
0.02	-0.04	0.07	354
0.14	0.04	-0.03	355
0.37	-0.07	-0.25	356
0.25	0.07	-0.13	357
0.38	0.17	-0.21	358
-0.15	0.31	1.28	359
0.02	-0.03	0	360
-0.04	0.2	0.2	361
0.02	0.02	0.04	362
0.34	-0.05	-0.23	363
0.27	-0.03	-0.3	364
0.08	-0.07	0.06	365
0.23	-0.1	-0.13	366
0.17	0	-0.19	367
0.13	-0.12	-0.25	368
0	-0.03	0.06	369
0.07	-0.04	0.03	370
-0.01	0	0.1	371
-0.01	-0.04	0.1	372
-0.03	-0.08	0.12	373
0.04	0	-0.11	374
0.03	-0.04	0.06	375
-0.1	0.06	0.23	376
0.06	0.16	-0.2	377
-0.14	0.19	0.34	378
-0.13	0.12	0.42	379
0.04	-0.1	0.07	380
0.06	0.01	-0.03	381
-0.16	0.31	0.99	382
0.11	-0.03	-0.21	383
-0.41	0.17	0.71	384
0.05	-0.06	-0.23	385
0.12	-0.07	-0.2	386
-0.03	0.02	0.14	387
-0.03	-0.02	0.12	388
-0.13	0.4	1.09	389
0.02	0.06	0.01	390
-0.53	-0.19	0.34	391
-0.1	0.06	0.05	392
-0.32	0.23	0.53	393
0.09	0	-0.11	394
-0.27	0.65	1.33	395
0.25	-0.02	-0.15	396
-0.22	0.28	0.67	397
-0.05	0.19	0.33	398
-0.1	0.04	0.15	399
-0.13	0.08	0.27	400
0.34	-0.06	-0.4	401
0.45	-0.02	-0.4	402
0.03	0.01	-0.01	403
-0.27	0.14	0.46	404
-0.08	0.1	0.32	405
0.43	0.16	-0.13	406
0.01	0.06	0.05	407
-0.03	0.02	0.11	408
-0.01	-0.09	0.05	409
0.21	-0.12	-0.55	410
0.07	-0.01	-0.08	411
-0.1	0.28	0.6	412
-0.1	0.01	0.04	413
-0.18	0	0.16	414
-0.08	0.11	0.21	415
-0.02	-0.05	0.04	416
0.04	0	-0.02	417
0.09	-0.02	-0.07	418
0.05	-0.1	0.01	419
-0.23	-0.03	0.13	420
-0.08	0.16	0.32	421
-0.01	0.01	0.04	422
0.22	-0.06	-0.44	423
0.21	-0.12	-0.3	424
0.25	0.07	-0.15	425
0.05	-0.1	-0.16	426
0.33	-0.14	-0.82	427
-0.11	-0.04	0.16	428
-0.61	-0.15	0.21	429
-0.04	0.06	0.17	430
0.78	0.31	-0.26	431
-0.14	-0.04	0.16	432
0.21	0.01	-0.1	433
0.17	-0.01	-0.27	434
0.1	0.05	-0.05	435
-0.26	0.23	0.65	436
0.36	0	-0.21	437
0.02	-0.02	0.15	438
-0.22	0	0.27	439
0.22	-0.17	-0.66	440
0.3	-0.36	-0.67	441
-0.01	0.1	0.1	442
0.33	-0.05	-0.4	443
0.1	0.04	-0.05	444
-0.15	0.41	1.47	445
0.09	-0.25	-0.25	446
0.18	0.09	-0.19	447
-0.15	-0.14	0.11	448
0.04	0.04	-0.04	449
0.29	0.02	-0.28	450
-0.2	0.27	0.89	451
-0.2	0.15	0.59	452
0.08	-0.01	0.03	453
0.11	-0.02	-0.24	454
-0.16	-0.02	0.13	455
-0.07	0.2	0.69	456
0.07	-0.05	0.01	457
-0.01	-0.09	0.2	458
0	-0.02	0.06	459
0.08	0.02	-0.08	460
0.12	0.07	-0.1	461
0.28	-0.06	-0.21	462
0.04	0.06	0.03	463
0.04	0	0.04	464
0.61	0.15	-0.47	465
0.03	0.01	-0.13	466
0	-0.02	0.05	467
0.17	-0.04	-0.03	468
0.1	0.01	-0.19	469
-0.05	0.03	0.44	470
0.07	-0.11	-0.31	471
0.01	-0.04	0.22	472
0.07	-0.11	-0.04	473
0.26	-0.14	-0.72	474
-0.5	-0.07	0.47	475
-0.04	-0.09	0.32	476
0.24	-0.09	-0.16	477
0.11	-0.02	0.02	478
0.11	-0.12	0.08	479
-0.02	-0.09	0.27	480
0.19	0.15	0.01	481
-0.09	0.04	0.21	482
0.34	-0.12	-0.36	483
-1.11	-0.29	0.25	484
0.06	0.02	0.04	485
0.4	0.04	-0.13	486
-0.03	0.05	0.2	487
-0.15	0.11	0.57	488
-0.22	0.19	0.94	489
0.06	0.02	-0.12	490
0.26	-0.12	-0.19	491
0.06	-0.12	0.04	492
-0.2	0.1	0.46	493
-0.17	0.62	1.49	494
-0.02	0.07	0.4	495
0.08	-0.12	0.01	496
-0.19	0.1	0.14	497
0.17	-0.08	-0.12	498
-0.01	-0.02	0.17	499
-0.08	0.02	0.24	500
-0.14	0.1	0.27	501
0.19	-0.06	-0.35	502
-0.07	0.22	0.33	503
0.2	0.04	-0.11	504
-0.12	0.1	0.38	505
0	0.02	0.02	506
0.02	-0.04	0.02	507
0.03	0.01	0	508
0.07	-0.04	0.06	509
0.13	0	-0.29	510
1	0.26	-0.25	511
0.45	-0.44	-1.31	512
0.22	0.04	-0.2	513
0.07	0.09	-0.03	514
0.05	-0.08	0.02	515
0	0.21	0.01	516
0.56	-0.07	-0.68	517
0.35	0.02	-0.13	518
-0.11	0.09	0.25	519
-0.01	0.01	0.13	520
0.14	-0.06	0	521
-0.07	0.01	0.31	522
-0.11	0	0.22	523
-0.04	-0.02	0.09	524
-0.24	-0.02	0.17	525
-0.17	0.04	0.58	526
-0.03	0	0.21	527
0.02	0.04	0.06	528
-0.18	0.01	0.4	529
-0.19	0.02	0.32	530
0.25	-0.23	-0.55	531
-0.13	0.15	0.51	532
-0.14	0.09	0.57	533
-0.04	0.05	0.28	534
0.12	0	-0.26	535
0.53	0.02	-0.35	536
0.68	0.2	-0.13	537
-0.02	0.05	0.21	538
0.2	-0.07	0.01	539
-0.03	0.01	0.48	540
0.06	-0.01	-0.03	541
0.03	0.03	-0.06	542
0.16	-0.11	-0.46	543
0.11	0	-0.18	544
0.1	0.02	-0.4	545
0.16	-0.1	-0.16	546
0	-0.02	0.09	547
0.07	0.08	-0.01	548
-0.13	0.14	0.49	549
-0.22	0.09	0.27	550
0.28	-0.11	-0.35	551
0.44	0.05	-0.11	552
-0.68	0.07	0.56	553
0.25	-0.04	-0.02	554
-0.08	-0.03	0.05	555
-0.18	0.23	1.24	556
-0.02	0.05	0.13	557
-0.16	0.12	0.48	558
0.08	0.05	-0.01	559
0.31	-0.03	-0.22	560
0.15	-0.02	-0.2	561
-0.09	-0.01	0.07	562
-0.04	0.07	0.21	563
-0.25	0.42	1.21	564
0.21	-0.12	-0.35	565
0	0.07	0.04	566
0.52	0.01	-0.39	567
0.38	-0.23	-0.79	568
0.17	-0.01	-0.24	569
-0.93	-0.22	0.16	570
0.3	-0.19	-0.41	571
0.01	-0.03	0.13	572
0.18	-0.09	-0.17	573
-0.02	0.03	0.22	574
-0.08	0.14	0.44	575
0.27	0.1	-0.16	576
0.07	-0.04	0.12	577
0.37	-0.18	-0.37	578
-0.03	0.23	-0.06	579
0.98	0.24	-0.2	580
0.67	0.19	-0.15	581
-0.05	0.08	0.07	582
-0.25	0.1	0.06	583
0.27	0.06	-0.02	584
-0.01	0.06	0.11	585
-0.5	-0.1	0.18	586
-0.24	-0.01	0.12	587
0.26	-0.01	-0.23	588
0.32	0.09	-0.09	589
-0.18	0	0.43	590
-0.03	-0.08	0.03	591
0.47	0.3	-0.1	592
-0.07	0.15	0.52	593
0.07	-0.03	0.05	594
0.03	-0.01	0.14	595
0.01	-0.03	0.03	596
0.18	-0.09	-0.33	597
-0.07	-0.04	0.24	598
0.08	0.08	-0.02	599
-0.04	0.05	0.13	600
-0.15	0.05	0.23	601
0.05	0.01	-0.08	602
0.45	0.01	-0.12	603
-0.01	-0.14	0.25	604
0.88	0.44	-0.38	605
0.09	-0.06	-0.2	606
0.09	0.02	-0.13	607
-0.17	0.23	0.24	608
-0.2	0.14	0.58	609
-0.05	0.07	0.18	610
-0.09	0.02	0.11	611
-0.3	0.08	0.33	612
-0.02	0.11	0.07	613
-0.18	0.02	0.06	614
0.16	-0.13	-0.02	615
-0.41	0.05	0.69	616
0.03	0.04	0.02	617
0.1	0.05	-0.04	618
0.79	0.15	-0.03	619
1.46	0.39	-0.35	620
-0.03	0.13	0.54	621
0.14	0.02	-0.34	622
0.02	0	0.06	623
0.15	-0.01	-0.01	624
0.34	0.02	-0.26	625
0.1	-0.03	0.04	626
0.08	0.03	-0.02	627
0.23	0.08	-0.13	628
0.06	0.12	-0.11	629
-0.28	0.07	1	630
-0.02	0.06	0.65	631
-0.12	0.14	0.36	632
-0.17	0.24	1.09	633
0.73	0.12	-0.18	634
-0.12	0.11	0.54	635
0.05	0.05	-0.12	636
0.05	-0.01	0.03	637
0.02	-0.01	-0.01	638
0.6	0.09	-0.38	639
0.42	0.01	-0.07	640
0.28	-0.09	-0.08	641
0.02	0	0.01	642
-0.25	0.45	0.94	643
-0.06	0.17	0.08	644
-0.16	0.17	0.31	645
0.06	0.04	0	646
0.59	0.09	-0.34	647
-0.1	0.17	0.63	648
0.09	0	-0.1	649
-0.41	-0.1	0.11	650
0.1	-0.01	0.01	651
0.11	0.11	-0.1	652
0.33	0.15	-0.12	653
0.03	0.04	0.09	654
0.11	0.02	-0.12	655
0.12	0.12	-0.03	656
-0.18	0.29	0.71	657
0.08	0.02	-0.01	658
0.29	0.04	0.03	659
-0.05	0.16	0.6	660
0.25	0	-0.05	661
-0.16	-0.05	0.45	662
0.14	0.06	-0.07	663
-0.03	0.04	0.04	664
-0.02	0.02	0.14	665
0.06	-0.01	0.01	666
0.2	-0.11	-0.08	667
0.03	0.01	0	668
0.02	0.05	0.03	669
0.29	-0.04	-0.1	670
-0.04	0.11	0.24	671
0.12	-0.09	-0.31	672
0.06	0	-0.14	673
0.09	0	0.04	674
0.3	-0.01	0.04	675
0.03	0.1	0.13	676
-0.07	0.27	0.93	677
-0.49	0.06	0.21	678
0.29	-0.88	0.59	679
0.19	-0.32	0.02	680
0.19	-0.24	-0.42	681
0.19	0	-0.31	682
-0.14	-0.02	0.17	683
-0.09	0.29	0.73	684
-0.17	0.15	1.35	685
0.4	-0.24	-0.17	686
1.08	0.36	-0.2	687
0.07	-0.11	0.03	688
-0.11	0.1	1.23	689
-0.15	0.26	0.81	690
0.29	-0.07	-0.42	691
0.19	-0.02	-0.29	692
0.22	-0.04	-0.33	693
-0.04	0.04	0.86	694
-0.03	-0.08	0.59	695
0.42	-0.25	-0.43	696
-0.05	-0.06	0.23	697
-0.12	0.06	0.55	698
-0.12	0.19	0.35	699
-0.09	-0.13	0.22	700
0.03	-0.01	0.08	701
0.4	-0.05	-0.24	702
0.15	0	-0.31	703
0.11	-0.03	-0.09	704
0.11	-0.06	0.05	705
0.1	-0.02	-0.08	706
0.43	0.08	-0.19	707
0.13	-0.12	-0.03	708
0.02	0.03	0	709
-0.15	0.13	0.15	710
0.02	0.07	0.17	711
-0.06	0.25	0.19	712
-0.18	0.24	0.59	713
-0.05	0.1	0.19	714
-0.09	0.16	0.21	715
0.31	0.04	-0.28	716
0.1	-0.2	0.16	717
-0.03	0.07	0.22	718
-0.02	0.07	0.14	719
0.1	0.24	-0.15	720
0	0.02	0.03	721
1.21	0.09	-0.08	722
0.31	-0.01	-0.61	723
0.02	0.08	-0.07	724
0.11	0.05	-0.04	725
-0.04	0.03	0.03	726
-0.08	0	0.08	727
0.2	-0.07	-0.01	728
0.01	0	0.05	729
-0.08	0	0.33	730
0.04	0.01	-0.08	731
0.06	0.02	0.02	732
0.07	0.07	-0.01	733
0.02	0	0.03	734
0.25	-0.11	-0.45	735
-0.09	0.11	0.26	736
0.13	-0.04	-0.08	737
1.25	0.36	-0.48	738
-0.05	0.1	0	739
0.07	-0.07	0.01	740
-0.07	0.15	0.34	741
0.24	0	-0.07	742
0.44	-0.02	-0.06	743
-0.45	-0.15	0.64	744
0.48	0	-0.4	745
-0.23	0.43	0.55	746
-0.04	0.18	0.43	747
-0.33	0.02	0.26	748
-0.03	0.21	0.17	749
-0.14	0.11	0.66	750
-0.21	0.14	0.41	751
0.53	0.14	-0.17	752
0.47	0.09	-0.19	753
-0.22	0	0.27	754
0.01	0.12	0.03	755
0.13	0	-0.01	756
0.29	0.08	-0.07	757
-0.29	0.37	1.3	758
-0.12	0.08	0.42	759
0.11	-0.11	-0.21	760
-0.4	0.15	0.92	761
-0.02	0	0.07	762
-0.09	0.14	0.36	763
-0.21	0.27	0.64	764
0.05	0.03	-0.01	765
0.07	-0.01	-0.03	766
0.02	0.01	0.03	767
0.16	0.06	-0.1	768
-0.04	-0.04	0.09	769
0.28	-0.01	-0.06	770
-0.63	-0.29	0.28	771
-0.13	0.07	0.52	772
0.11	0	-0.1	773
-0.25	-0.01	0.1	774
0.05	-0.04	0.02	775
0.16	-0.06	-0.41	776
0.37	-0.28	-0.83	777
0.01	0.07	0.11	778
0.13	0.09	-0.02	779
-0.58	-0.2	0.16	780
0.34	0.01	-0.3	781
0.08	-0.07	0.11	782
-0.09	0.3	1.14	783
0.17	-0.03	-0.33	784
-0.01	0.02	0.06	785
-0.27	0.36	0.79	786
0.07	-0.01	-0.12	787
0.13	0.02	-0.14	788
0.08	-0.09	-0.55	789
0.23	-0.04	-0.23	790
0.01	0.03	-0.01	791
-0.04	0.03	0.44	792
0.16	-0.12	-0.01	793
0.2	-0.03	-0.21	794
0.68	0.08	-0.16	795
-0.1	-0.02	0.42	796
0.98	0.3	-0.16	797
0.88	0.29	-0.13	798
-0.22	0.28	0.9	799
0.02	-0.16	0.14	800
0.08	-0.06	0.02	801
0.05	-0.08	-0.01	802
0.01	-0.01	0.14	803
0.17	-0.11	-0.3	804
-0.07	-0.07	0.22	805
0	-0.04	0.26	806
0.12	-0.08	-0.4	807
0.04	0	-0.02	808
-0.5	0.55	2.48	809
0.03	0.11	0.07	810
-0.08	0.21	0.02	811
-0.07	0.04	0.38	812
0.12	-0.13	-0.31	813
0.21	0.01	-1.02	814
0.03	-0.05	-0.26	815
0.44	0.13	-0.09	816
0.52	0	-0.58	817
-1.07	-0.17	0.31	818
0	-0.03	0.24	819
0.08	0.19	-0.1	820
-0.06	0.05	0.25	821
0.12	-0.08	-0.27	822
0	-0.01	0.07	823
0.26	-0.09	-0.17	824
0.06	0.01	-0.24	825
0.15	-0.03	-0.08	826
-0.06	0.1	0.14	827
0.41	0.06	-0.16	828
0	0.06	-0.02	829
0.19	0.02	-0.08	830
0.04	0.03	0.09	831
0.23	-0.02	-0.16	832
-0.19	0.14	0.5	833
-0.12	0.02	0.27	834
0.2	-0.01	-0.26	835
0.21	0.13	-0.09	836
0.09	-0.04	0.01	837
-0.17	0.16	0.89	838
-0.53	-0.04	0.36	839
0.07	-0.03	-0.05	840
0.37	0.03	-0.17	841
0.05	-0.02	-0.06	842
-1.38	-0.33	0.31	843
0.02	-0.04	0.07	844
0.07	0.05	0.06	845
-0.16	-0.04	0.18	846
0.09	-0.12	-0.49	847
-0.08	0.02	0.19	848
0.29	0.04	-0.26	849
0.32	-0.33	-1.37	850
0.2	-0.17	-0.48	851
-0.14	0.12	0.29	852
-0.08	0.25	1.26	853
0.13	-0.07	0	854
0.21	0	-0.09	855
0.34	-0.23	-0.79	856
-0.17	0.04	0.17	857
0.05	0.08	-0.09	858
-0.37	-0.04	0.34	859
0.16	-0.01	-0.02	860
-0.18	0.39	0.75	861
2.03	0.25	-0.11	862
-0.12	0.14	0.51	863
0.01	0.1	-0.05	864
-0.23	0.04	0.32	865
0.01	0.08	-0.18	866
-0.13	0.16	0.69	867
-0.22	-0.15	0.31	868
0.03	0.07	0.01	869
0.23	-0.05	0.04	870
-0.13	0.2	0.19	871
0.01	0.02	0.14	872
-0.1	0.13	0.39	873
-0.17	0.24	0.68	874
0.1	0.04	-0.08	875
0.35	0.17	-0.19	876
0.22	-0.16	-0.12	877
0.28	0.03	-0.02	878
0.13	0.02	-0.02	879
-0.13	0.13	0.41	880
-0.17	0.19	0.99	881
-0.14	0.21	1.19	882
0.24	0.05	-0.05	883
0.04	-0.08	0.11	884
0.29	-0.14	-0.72	885
-0.1	0.17	0.94	886
-0.01	0.05	0.06	887
0.12	0.01	-0.04	888
0.04	0.03	-0.05	889
-0.11	0.16	0.37	890
-0.01	0	0.13	891
0.13	0.03	-0.08	892
0.17	-0.02	0.04	893
0.01	0.01	0.19	894
0.01	0.02	0.01	895
-0.2	0.06	0.49	896
0.17	0.07	-0.31	897
-0.06	0.08	0.3	898
0.1	-0.04	-0.04	899
0.16	0.04	-0.02	900
0.38	0.1	-0.01	901
-0.05	0.07	0.72	902
-0.3	-0.07	0.37	903
-0.02	0.06	0.33	904
-0.14	0.1	0.37	905
-0.05	0.05	0.24	906
-0.2	0.02	0.54	907
0.3	0.07	-0.05	908
0.41	0.09	-0.12	909
0.02	0.09	0.07	910
0.66	0.11	-0.1	911
-0.24	-0.06	0.3	912
-0.08	0.07	0.31	913
-0.1	0.01	0.22	914
0.17	-0.03	-0.02	915
0.11	-0.08	-0.02	916
-0.14	0.3	0.04	917
0.66	0.15	-0.39	918
0.27	0.15	-0.08	919
4.73	1.66	-0.21	920
0.12	-0.05	-0.8	921
0.09	-0.12	0.14	922
-0.03	-0.03	0.16	923
-0.04	-0.01	0.41	924
0.1	-0.02	-0.12	925
-0.13	0.02	0.34	926
0.13	-0.01	-0.1	927
0.01	0.08	0.08	928
0.02	0.05	0.05	929
0.28	-0.04	-0.32	930
0.12	-0.08	-0.19	931
0.2	-0.05	-0.01	932
-0.19	0.17	0.63	933
-0.2	0.26	1.3	934
0.05	0.07	0.04	935
